soldier_acft_id,test_date,uic,mos,sex,rank,rank_category,pay_grade,age_at_test,test_type,profile,raw_plank,raw_strength_deadlift,raw_standing_power_throw,raw_hand_release_push_up,raw_sprint_drag_carry,raw_2mi_run,raw_alt_aerobic,plank_score,strength_deadlift_score,alt_aerobic_event,standing_power_throw_score,hand_release_push_up_score,sprint_drag_carry_score,2mi_run_score,alt_aerobic_score,total_score,test_status,deadlift_not_attempted,plank_not_attempted,power_throw_not_attempted,pushup_not_attempted,sprint_not_attempted
36D1F5FC-14D8-4947-86A0-94C130A3EFBB,3/31/2023,W00112,25A,M,CPT,Officer,O3,28,RECORD,none,120,200,7,25,'2:00','17:45',,72,71,,60,70,75,76,,424,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
46923288-A9C9-46A5-9F1B-08399D50512A,11/1/2023,W00132,35S,M,SSG,NCO,E6,23,RECORD,none,150,250,9.2,35,'01:31','15:43',,80,81,,75,80,99,90,,505,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
AFB722EA-A6CA-4FB7-95AF-A4917193A9D6,8/25/2023,W00112,35N,F,SGT,NCO,E5,26,RECORD,none,262,150,4.4,37,'02:35','17:09',,100,78,,61,94,75,92,,500,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
77035270-505B-4EF3-81F9-95CA7A1EE614,11/2/2023,W00129,25B,M,SSG,NCO,E6,28,RECORD,none,181,280,11.1,51,'01:40','15:30',,91,87,,90,94,94,92,,548,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A1171C98-CF46-4392-8E21-3EEAEC76CF15,6/29/2023,W00113,35N,M,SSG,NCO,E6,26,RECORD,none,96,180,7.8,25,'02:02','16:22',,63,69,,65,70,72,85,,424,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
C508E839-005B-4B00-89DA-8B8357A17996,8/15/2023,W00122,35N,F,SPC,Enlisted,E4,18,RECORD,none,105,170,6.5,13,'2:21','16:20',,64,91,,90,64,86,97,,492,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
3A917D6E-BF63-4826-8303-A727C0E7A023,10/21/2023,W00145,35N,M,SPC,Enlisted,E4,18,DIAGNOSTIC,none,220,340,9.9,54,'01:36','17:20',,100,100,,86,98,96,77,,557,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E90EE2C1-68C5-47C7-B040-7F8EEAE4E3BA,12/8/2023,W00145,35N,M,SPC,Enlisted,E4,20,RECORD,none,116,200,7.3,40,'1:58','19:48',,68,72,,63,84,75,64,,426,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
79A65185-FF4F-4446-8A9E-185DDF0459AA,7/18/2023,W00112,35N,M,SGT,NCO,E5,22,RECORD,none,156,200,9.5,35,'01:34','18:51',,81,71,,78,80,97,69,,476,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
13002B4A-D715-4AFF-A0DF-106CEB77CF12,12/7/2023,W00111,35N,M,SPC,Enlisted,E4,25,RECORD,none,120,180,6.8,25,'2:00','19:53',,70,69,,60,70,74,65,,408,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
86A748A5-9E66-45D4-9156-336F2DFFAC96,9/20/2023,W00114,35P,M,SSG,NCO,E6,55,RECORD,Permanent Profile,211,140,6.5,35,'02:35','17:41',,100,60,,63,94,70,89,,476,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
66063AE0-5AA4-46A0-8DD7-2BDF598DACFE,9/26/2023,W00111,35S,M,SGT,NCO,E5,29,RECORD,Permanent Profile,85,140,7.5,15,'02:11',,'25:16',61,60,5 KM Row,62,63,67,0,60,373,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
5FEFD27F-6A58-4C4B-B291-D3CD051CFDA5,4/25/2023,W00115,35A,M,CPT,Officer,O3,28,RECORD,none,90,210,10.3,33,'01:37','15:36',,63,73,,83,78,96,91,,484,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
8C63373A-9FA3-42E4-B9F0-BEE572B00869,10/16/2023,W00111,35S,M,SPC,Enlisted,E4,20,RECORD,none,182,160,6.5,24,'02:03','19:46',,88,64,,60,67,70,64,,413,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
85958B44-42FC-42D2-A16D-DDC545AEAFE1,3/16/2023,W00113,35N,M,SSG,NCO,E6,26,RECORD,none,116,220,8.3,36,'02:04','16:45',,69,75,,68,80,70,83,,445,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
479A0D7A-F4A2-4773-BE62-717FAE5DDACE,1/31/2023,W00114,35P,F,SPC,Enlisted,E4,28,RECORD,none,105,150,5.1,41,'02:40','19:31',,67,79,,66,97,72,76,,457,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
1BC13115-7C56-47C8-93FD-352A10BE0649,5/5/2023,W00113,35P,F,SGT,NCO,E5,30,RECORD,none,221,140,5.8,20,'01:53','17:20',,100,71,,77,79,100,91,,518,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
07F65A02-1F9C-41B0-9027-D5DB4187606C,8/22/2023,W00133,35N,M,SSG,NCO,E6,33,RECORD,none,91,140,8.1,15,'01:59','18:54',,65,60,,65,64,79,69,,402,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
7A7D140A-A666-4A87-9A23-780B9067295A,4/21/2023,W00113,35P,M,SSG,NCO,E6,37,RECORD,none,150,220,8.7,35,'2:04','19:24',,84,81,,71,85,78,68,,467,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
070AA3B2-1BE5-49E7-A275-675BD22EC871,11/4/2023,W00133,35S,M,SGT,NCO,E5,24,RECORD,none,90,150,7.2,11,'2:12','20:23',,61,61,,61,60,65,63,,371,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
AEC90678-BED7-42E0-9B42-BFEFA94054A7,3/16/2023,W00113,35N,M,SPC,Enlisted,E4,21,RECORD,none,125,340,11.9,41,'01:49','19:48',,70,100,,97,86,84,64,,501,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
BB904DBD-989E-4D62-9310-4F3F2A8D21FA,3/15/2023,W00101,35S,M,SGT,NCO,E5,22,RECORD,none,115,150,6.4,28,'02:14','19:46',,69,61,,60,72,65,65,,392,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
5D8B8B57-3CE5-4C33-9296-89575C7C3F1C,8/12/2023,W00113,35N,F,SPC,Enlisted,E4,18,RECORD,none,160,160,5.8,34,'02:15','17:05',,81,87,,80,88,90,94,,520,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
0481E530-DE81-4396-8EC0-BF2C7395AE43,6/23/2023,W00111,35N,M,SGT,NCO,E5,24,RECORD,none,180,320,9.5,50,'1:45','14:33',,89,92,,78,94,88,96,,537,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
59526D29-31E8-4670-A46A-C0A97C95E508,10/24/2023,W00112,35N,M,SGT,NCO,E5,25,RECORD,none,99,270,8.4,42,'01:47','21:30',,64,86,,68,86,86,60,,450,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
106C247F-BF8D-4994-83D4-7D363AF067EA,12/14/2023,W00101,68W,M,SFC,NCO,E7,46,RECORD,Permanent Profile,90,150,8.4,20,'02:05',,'25:20',66,69,5 KM Row,72,73,82,0,60,422,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
7DFCA6B0-CB59-4B82-85A0-6D37D8767BAC,11/29/2023,W00113,35P,M,SSG,NCO,E6,31,RECORD,none,173,260,9.9,45,'1:40','15:57',,88,84,,80,89,94,89,,524,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
38CBCD13-09F4-4A7C-AD42-1B9E546F75F1,3/4/2023,W00111,35S,M,SGT,NCO,E5,27,DIAGNOSTIC,none,220,300,10.6,47,'1:48','15:45',,100,89,,86,91,87,90,,543,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E76AD3EF-BBE2-481D-B858-8186E51906F5,10/18/2023,W00112,255A  ,M,CW3,Warrant,W3,40,RECORD,none,175,270,12.4,46,'01:50','17:25',,92,90,,98,94,91,81,,546,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
732262A1-743D-479E-9B6A-3641526F06E1,2/23/2023,W00133,35S,M,SSG,NCO,E6,30,RECORD,Permanent Profile,,200,8.2,20,'02:20',,'25:53',60,71,5 KM Row,65,66,63,0,60,385,PASS,FALSE,TRUE,FALSE,FALSE,FALSE
698C0FB4-3648-4A39-BFC5-79B9513C61B3,5/4/2023,W00112,35N,M,SGT,NCO,E5,35,RECORD,none,124,300,12.5,41,'01:46','19:25',,75,90,,98,87,91,67,,508,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
1D164D15-5E8E-49B5-A115-65469D425362,3/21/2023,W00114,35N,M,SGT,NCO,E5,23,RECORD,none,120,240,8.4,21,'02:04','14:40',,70,79,,68,68,70,95,,450,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
7B462537-27E8-43F0-AC59-75D9CE8429D2,7/12/2023,W00114,35N,F,SGT,NCO,E5,23,RECORD,none,100,120,4.5,28,'02:28','20:53',,64,60,,61,86,80,68,,419,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
FEDDAAB9-07B6-459B-A8AF-B2821E8F6F70,7/12/2023,W00145,35N,M,SGT,NCO,E5,24,RECORD,none,121,340,11.9,27,'01:26','18:14',,71,100,,95,72,100,73,,511,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
76D5417D-7115-4349-8843-65F200CE59C6,5/22/2023,W00133,35S,F,SPC,Enlisted,E4,22,RECORD,none,169,120,4,27,'02:23','18:01',,85,60,,60,85,84,87,,461,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
72814309-D95B-422A-906C-8879816A7C68,4/28/2023,W00113,35P,F,SGT,NCO,E5,22,RECORD,none,215,160,5,21,'02:07','19:27',,100,87,,66,77,94,77,,501,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
27812AC1-BC71-4C89-9D10-9A0EE317985B,4/19/2023,W00112,35N,M,SSG,NCO,E6,29,RECORD,none,122,240,7.4,27,'02:12','17:51',,73,79,,61,72,66,75,,426,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
30AF69A8-3833-44D8-A0E1-E0C00EF6489E,8/2/2023,W00101,35Z,M,1SG,NCO,E8,47,RECORD,Permanent Profile,,,,33,,,'20:00',60,60,12 KM Bike,60,89,60,0,60,389,PASS,TRUE,TRUE,TRUE,FALSE,TRUE
62FEE28F-8666-42FA-BF4A-5F08A8783C50,3/8/2023,W00145,35Z,M,SGM,NCO,E9,40,RECORD,none,161,150,12.7,52,'1:34','15:44',,88,68,,99,96,100,92,,543,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
ABBB9FBB-38F4-41BC-B3C2-D01A97980305,11/15/2023,W00122,35N,F,SGT,NCO,E5,31,RECORD,Permanent Profile,184,210,6.2,24,,,'25:08',92,98,5 KM Row,81,84,60,0,60,475,PASS,FALSE,FALSE,FALSE,FALSE,TRUE
7ED5157A-98C7-4E2A-867C-6F7F7509C8B1,1/17/2023,W00114,35N,F,SSG,NCO,E6,27,RECORD,none,120,200,6.6,22,'02:31','20:01',,72,95,,87,82,78,72,,486,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B4C1D36C-3009-4580-8D47-B5E25E9DB785,11/15/2023,W00114,35N,F,SGT,NCO,E5,22,RECORD,none,161,180,6.1,28,'02:22','17:42',,83,91,,83,86,85,89,,517,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A8837CDC-5716-4A59-9315-48A24127B0B3,4/26/2023,W00132,42A,M,SFC,NCO,E7,30,RECORD,none,111,340,13.2,29,'01:33','19:19',,69,100,,100,73,98,67,,507,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
1BFB0E01-2FC4-41FA-BFD1-20949B375567,9/15/2023,W00113,35N,M,SSG,NCO,E6,34,RECORD,none,90,200,8.2,26,'02:18','20:57',,64,73,,66,73,65,61,,402,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
01E0A4EE-9246-438D-A058-C39AF2253863,2/27/2023,W00122,35N,M,SGT,NCO,E5,23,RECORD,none,220,340,7.3,62,'01:48','19:27',,100,100,,62,100,85,66,,513,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
EEB80754-3F28-45B0-AD13-D6876C6048BE,4/18/2023,W00114,35P,M,SGT,NCO,E5,25,DIAGNOSTIC,none,220,140,7.3,53,'02:06','12:40',,100,60,,62,96,69,100,,487,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
00E97FD4-9002-4977-8778-D1DE7A3D4D2E,11/1/2023,W00111,35S,M,SSG,NCO,E6,26,RECORD,none,97,180,9.1,16,'01:51','17:15',,63,69,,74,64,82,79,,431,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
68CBE209-4A2A-4AAF-9407-C2DC9B954C35,11/10/2023,W00133,35S,M,PFC,Enlisted,E3,18,DIAGNOSTIC,none,101,240,6.3,29,'01:50','18:51',,63,82,,60,71,83,68,,427,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
70F000C9-7B02-48D8-A1EC-9315531DCE15,11/6/2023,W00111,35N,M,PFC,Enlisted,E3,18,DIAGNOSTIC,none,136,180,7,34,'02:39','20:07',,74,68,,62,77,49,63,,393,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
8D6F96B4-153B-4850-9DC6-85902B7E2A67,10/20/2023,W00112,35N,M,SGT,NCO,E5,21,RECORD,none,120,180,7.5,22,'02:02','16:53',,69,68,,65,65,71,80,,418,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6987116B-7DEE-4AC8-AD78-27E10DDF1BD7,8/14/2024,W00101,42A,M,SFC,NCO,E7,35,RECORD,Permanent Profile,152,240,8.8,55,,,'22:03',83,81,5 KM Row,71,97,60,0,60,452,PASS,FALSE,FALSE,FALSE,FALSE,TRUE
609503DF-D98C-4F74-8B7A-5ADF3F664D10,10/29/2024,W00101,352N,M,WO1,Warrant,W1,46,RECORD,none,202,140,9.1,29,'01:57','18:28',,100,60,,79,81,89,76,,485,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
46688272-26C1-4961-8065-DEA81F2BAF76,4/1/2024,W00131,35A,M,MAJ,Officer,O4,38,RECORD,none,131,280,7.9,42,'01:57','16:01',,78,91,,65,90,85,90,,499,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
0001FB4D-E7A4-46C6-8F08-4072CEAABACB,3/27/2024,W00113,35P,M,SSG,NCO,E6,25,RECORD,none,151,220,9,30,'02:00','18:04',,80,75,,73,73,74,74,,449,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
1FC564F6-F728-454C-8988-BA1AEBA0BD4E,6/5/2024,W00129,35T,M,SPC,Enlisted,E4,27,RECORD,none,106,260,11.2,49,'01:36','15:37',,68,84,,90,93,96,91,,522,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E9DE24DF-5610-48A8-BC6B-A2E824B30B85,5/21/2024,W00129,25B,M,SGT,NCO,E5,28,RECORD,none,220,270,8.5,56,'02:02','17:31',,100,85,,68,98,73,78,,502,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A4CC1A62-1E19-41EB-9B95-1B009F15A378,11/12/2024,W00114,35P,M,SGT,NCO,E5,30,RECORD,none,122,200,10.8,28,'01:54','20:40',,73,71,,87,72,81,62,,446,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
EBF5E0D9-684F-4675-A6B2-562B5CD74DC2,4/23/2024,W00129,35S,M,SGT,NCO,E5,25,RECORD,none,180,340,12,48,'01:58','21:35',,89,100,,96,92,76,60,,513,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
BDD5C5B2-DE4C-4AE6-915F-6A4FF28C6D36,8/19/2024,W00145,35N,M,SPC,Enlisted,E4,29,RECORD,none,132,270,9.8,29,'2:19','17:30',,76,85,,80,73,63,78,,455,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F8FE9AA4-0C92-4517-8DD9-FECF48D39067,10/2/2024,W00101,35S,M,SPC,Enlisted,E4,26,RECORD,none,264,340,11.3,54,'01:38','19:23',,100,100,,92,97,94,67,,550,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
355A0AD7-706B-48D2-82E4-A1242BEE427C,11/21/2024,W00111,35S,M,PV2,Enlisted,E2,19,DIAGNOSTIC,none,124,160,8.3,42,'02:41','21:54',,70,64,,71,87,47,60,,399,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
9848E97A-6F53-4241-ACCA-C80441C43608,12/3/2024,W00131,92Y,F,SPC,Enlisted,E4,26,DIAGNOSTIC,none,90,190,3.2,31,'03:11','25:59',,61,94,,11,88,60,0,,314,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
6C95C1E1-B900-47D2-8963-9588F2D91A50,3/18/2024,W00122,35Z,M,SGM,NCO,E9,42,RECORD,none,120,220,11.9,25,'01:48','17:20',,75,84,,98,77,96,84,,514,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
AF895ACD-6492-46CD-B672-7E47EEE3AD1C,9/5/2024,W00131,35F,M,SGT,NCO,E5,26,RECORD,none,117,180,7.6,29,'02:14','17:46',,69,69,,63,72,65,76,,414,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6C569FE5-3BDE-4439-8072-968B01BC5B0F,5/29/2024,W00114,35N,M,SPC,Enlisted,E4,37,RECORD,none,134,310,9.6,42,'01:58','18:32',,79,94,,80,90,84,73,,500,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
98624714-7367-403C-8A2B-CE5B8D897670,11/21/2024,W00114,35P,M,SPC,Enlisted,E4,22,RECORD,none,210,260,7.5,39,'01:57','16:56',,98,84,,63,83,76,81,,485,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
37B6FC52-A0E2-42B9-A631-9474A74405E6,11/6/2024,W00131,35F,M,SFC,NCO,E7,27,RECORD,none,165,340,11.7,63,'01:32','15:17',,86,100,,94,100,98,93,,571,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
C5144645-C20B-4475-9372-F0B617FD6464,6/7/2024,W00101,35P,M,SFC,NCO,E7,33,RECORD,none,151,310,9.1,47,'01:29','15:58',,83,91,,73,92,100,90,,529,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
5E071FF7-04E4-4154-A547-5785BA7D0576,5/22/2024,W00112,35N,M,SSG,NCO,E6,25,RECORD,Permanent Profile,92,140,8.4,15,'02:08',,'25:06',62,60,5 KM Row,68,63,68,0,60,381,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
95399E3F-BB1A-4EC7-BFB3-14F6832333AC,6/12/2024,W00101,27D,F,SGT,NCO,E5,26,RECORD,none,240,180,5.4,28,'02:18','21:13',,100,91,,72,86,88,65,,502,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
25DA53B8-D786-4589-9170-944EF19FCC99,5/29/2024,W00113,35N,F,SSG,NCO,E6,35,RECORD,Permanent Profile,,,8.5,,,,'24:12',60,60,12 KM Bike,99,60,60,0,60,399,PASS,TRUE,TRUE,FALSE,TRUE,TRUE
B08D42C6-99C4-4191-A28A-2669F85B8258,3/14/2024,W00121,92Y,M,SGT,NCO,E5,24,RECORD,none,210,340,9,55,'1:40','14:02',,98,100,,73,97,93,98,,559,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
5D3AB544-9C1D-4FAC-B5E2-9E153E3F2462,4/5/2024,W00111,35S,M,SPC,Enlisted,E4,19,RECORD,none,198,270,9.1,44,'01:37','16:34',,93,87,,78,89,95,82,,524,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E5A23AE6-936B-4861-B15F-C419DEFA079F,7/21/2024,W00133,35S,M,SPC,Enlisted,E4,23,RECORD,none,121,270,9,30,'01:51','20:23',,71,86,,73,73,82,63,,448,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
7D641963-C8F0-4EE0-AE3E-5AF257ABE038,11/27/2024,W00111,35S,F,SPC,Enlisted,E4,40,RECORD,none,275,180,4.5,25,'02:40','22:26',,100,95,,62,91,78,62,,488,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
1F17E844-BD8B-4938-9526-E3433EBE7A27,4/18/2024,W00122,35N,M,SGT,NCO,E5,24,RECORD,none,221,310,8.7,34,'01:28','14:40',,100,90,,70,79,100,95,,534,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
F09D757F-044D-4B86-87C7-31B570F350A8,2/14/2024,W00114,35P,F,SGT,NCO,E5,23,RECORD,none,135,240,6.8,19,'02:27','24:19',,75,100,,90,76,81,28,,450,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
7CF52A1E-A5FF-4059-A84F-CE4E8BAAC0F1,3/26/2024,W00129,25B,M,SSG,NCO,E6,35,RECORD,Permanent Profile,91,240,8.3,20,'02:18',,'36:17',65,81,2.5 Mile Walk,67,68,65,0,0,346,FAIL,FALSE,FALSE,FALSE,FALSE,FALSE
1A11BA13-27C8-4B39-B1D0-DEFFD2EED240,10/3/2024,W00122,35N,M,PFC,Enlisted,E3,22,DIAGNOSTIC,none,143,220,7.9,30,'2:02','16:20',,78,75,,65,73,72,86,,449,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
2197E6AC-BEA8-44ED-B7D6-342F12EF6878,12/7/2024,W00111,35S,M,PV2,Enlisted,E2,19,RECORD,none,124,150,7.5,21,'02:11','17:31',,70,61,,65,64,65,76,,401,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
3489063A-BB32-4468-AD83-562810C90FB8,6/5/2024,W00114,35P,M,SSG,NCO,E6,33,RECORD,none,93,340,11.7,40,'01:55','19:35',,65,100,,94,86,83,66,,494,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
B5069A14-7710-4322-9389-1F8DECA0F3E6,11/6/2024,W00111,35S,M,SSG,NCO,E6,28,RECORD,none,150,340,10.1,33,'01:49','17:38',,81,100,,82,78,86,77,,504,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6EA9EE0B-9A8B-426E-8284-96FF1B42DE87,6/27/2024,W00114,35P,M,SFC,NCO,E7,35,RECORD,none,153,340,10.2,35,'1:45','15:45',,84,100,,84,82,92,91,,533,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
CF44F4C7-6B28-4E75-8050-96649FC62A85,3/26/2024,W00113,35N,M,SSG,NCO,E6,26,RECORD,none,136,280,11.4,41,'01:29','16:32',,75,88,,93,85,100,84,,525,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
70D6669B-A337-46EE-894D-EB1ABBE39C1B,5/8/2024,W00111,35N,M,SFC,NCO,E7,38,RECORD,Permanent Profile,,200,10.9,,'01:44',,'24:38',60,76,5 KM Row,91,60,95,0,60,442,PASS,FALSE,TRUE,FALSE,TRUE,FALSE
315878CF-EDB6-4C85-8578-16026AF562E6,8/14/2024,W00111,35S,M,SSG,NCO,E6,25,RECORD,none,97,240,9.9,18,'01:47','17:01',,63,79,,82,65,86,81,,456,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
59C3CDAC-153D-419C-ABC3-877DF7349AB7,12/12/2024,W00114,35A,F,CPT,Officer,O3,36,RECORD,none,135,180,6.6,30,'02:14','18:31',,78,93,,88,90,94,85,,528,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
D3BCC7AC-CD0D-4F23-92D5-05E66962BA8D,3/26/2024,W00111,35N,M,SPC,Enlisted,E4,24,RECORD,none,92,240,9.5,30,'01:54','20:30',,62,79,,78,73,79,63,,434,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
CD1362C3-3820-431F-A04B-01AFDE06F01E,8/22/2024,W00112,35N,M,SPC,Enlisted,E4,28,RECORD,none,97,140,8.2,12,'02:16','18:16',,65,60,,65,62,64,72,,388,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
4B4C4B33-75E8-437A-915D-E53CAFD74862,3/26/2024,W00122,35S,M,SGT,NCO,E5,30,RECORD,none,182,340,13.1,44,'01:26','16:45',,91,100,,100,88,100,83,,562,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A0B7C7E0-CB80-4278-9B6D-69AABAF565DC,10/25/2024,W00114,35N,F,SPC,Enlisted,E4,23,RECORD,none,192,120,4.3,35,'02:45','17:24',,93,60,,60,92,69,91,,465,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
14245DA3-7950-4D79-A806-F5F3992F606F,10/29/2024,W00122,35N,M,PFC,Enlisted,E3,19,RECORD,none,271,260,10.2,46,'01:35','14:19',,100,84,,87,91,97,96,,555,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
AC970C73-A994-4FF4-B2CC-7D1F61CEC891,9/30/2024,W00111,35S,M,PFC,Enlisted,E3,18,RECORD,none,106,160,6.5,20,'01:59','18:25',,65,64,,60,64,74,70,,397,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
EE402145-EB07-48F0-9878-D4C54DA88AA7,11/4/2024,W00114,35P,M,SGT,NCO,E5,25,RECORD,none,123,270,10.2,44,'01:50','15:23',,71,86,,85,88,83,92,,505,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
6AC859F3-E4B3-4E6D-9315-70C6F44855B7,3/22/2024,W00112,35N,M,SGT,NCO,E5,26,RECORD,none,121,220,7.6,40,'01:56','20:31',,71,75,,63,84,77,62,,432,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
A2996EC8-2E4F-4DFF-8FA6-77942DCCC217,9/30/2024,W00133,35S,F,SPC,Enlisted,E4,23,RECORD,none,122,150,4.6,20,'02:18','22:36',,71,78,,62,76,88,61,,436,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
63027B61-6D16-4D75-A3B3-323D5C210F6F,12/2/2024,W00111,35S,M,SPC,Enlisted,E4,23,RECORD,none,130,280,9.4,34,'01:46','18:33',,74,88,,77,79,87,71,,476,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
80D9ED12-4B6F-43DF-AE09-B3850C627084,5/8/2024,W00122,35S,F,PFC,Enlisted,E3,20,RECORD,none,93,140,4.7,30,'02:20','19:28',,61,71,,63,84,87,78,,444,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
9E582433-347C-4E09-BF66-194859F075F7,4/23/2024,W00111,35S,M,SSG,NCO,E6,39,RECORD,Permanent Profile,,,,,,,'26:03',60,60,5 KM Row,60,60,60,0,60,360,PASS,TRUE,TRUE,TRUE,TRUE,TRUE
616907F9-7712-4EBB-8328-8FB9B04AC9C0,5/10/2024,W00116,35A,M,MAJ,Officer,O4,31,RECORD,none,220,340,10.7,66,'01:38','12:50',,100,100,,87,100,95,100,,582,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
DC61DD0E-B521-4D34-A32D-D06DA4E7F2FC,2/23/2024,W00112,35N,M,SSG,NCO,E6,29,RECORD,none,220,310,9.7,47,'01:29','15:31',,100,90,,78,91,100,91,,550,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
3D511B09-86F2-4EF4-963E-3CAA5F313B43,11/13/2024,W00129,25B,M,SPC,Enlisted,E4,26,RECORD,Permanent Profile,150,150,8.6,22,,'18:41',,80,61,,70,69,60,70,,410,PASS,FALSE,FALSE,FALSE,FALSE,TRUE
755DB7BD-CFBD-4A9D-899B-ED2D57FA5EF5,3/5/2024,W00111,35N,M,SSG,NCO,E6,24,RECORD,none,220,340,10.8,57,'01:26','12:16',,100,100,,89,98,100,100,,587,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
E49EA3A8-77DB-4809-9738-0EF08C29522D,4/12/2024,W00101,35S,M,SGT,NCO,E5,23,RECORD,none,120,220,7.1,39,'02:19','19:02',,70,75,,61,83,62,68,,419,PASS,FALSE,FALSE,FALSE,FALSE,FALSE
